is_gorafi,title,category
False,Damso signe l’hymne du Sidaction 2025 entouré de 18 artistes francophones,culture
False,"L’œil de l’INA : Herbert Léonard, la puissance de sa voix et la gloire avecChâteauvallon",culture
False,"En projet depuis deux décennies, le Grand Musée égyptien prépare une inauguration pharaonique",culture
False,"Au Nouveau-Mexique, des scientifiques sur les traces des premiers véhicules de marchandises",culture
False,"Entre Rome et Paris, bons vins et bons films, la finesse ardente de Victor Belmondo",culture
False,"Sibylline, chroniques d’une escort girl,portrait subtil d’une jeune fille désorientée",culture
False,Décès de Gene Hackman : les causes de la mort de l’acteur et de sa femme enfin connues,culture
False,La production deDonne-moi des ailesde Nicolas Vanier plumée après la destruction de nids de flamants roses ?,culture
False,"Françoise Lehmann, directrice générale de Lancôme international : une certaine idée de la beauté",culture
False,"Au Musée Picasso, cet art «dégénéré» que le régime nazi ne pouvait pas encadrer",culture
False,"À Madrid, l’Arco reste le fief des collectionneurs latino-américains",culture
False,"Au Musée Guimet, la guerre du Vietnam dans l’œil décalé de Marc Riboud",culture
False,"Patrie, scène, Carême... Les mots de la semaine duFigaro",culture
False,Dolly Parton dévoile un titre inédit en hommage à son mari disparu,culture
False,NéO: «L’orgueil est le père de tous les péchés»,culture
False,"Frédéric Beigbeder: «Marin de Viry, le pessimisme de Houellebecq et le romantisme de Lamartine»",culture
False,"À Lyon, l’Auditorium Maurice Ravel fête son demi-siècle en fanfare",culture
False,"La Diagonale du Figaro N°60 : le «Freestyle chess», ces échecs hétérodoxes qui séduisent Carlsen",culture
False,"Les Clients d’Avrenosen BD, de Fromental et Mattiussi: ce que jeune femme veut…",culture
False,"Henua, de Marie Ledun: temps de crise aux Marquises",culture
False,"Berlin, été 42: lumière dans la nuit brune",culture
False,"Tamino, la grâce en chantant",culture
False,"Gagné ou Perdu,la première série originale Pixar entre foi et controverse",culture
False,Derniers jours de festivités au Centre Pompidou avant la fermeture de sa collection permanente,culture
False,"Charles Joseph Bonaparte, de Laurent Moënard : l’Américain qui inventa le FBI",culture
False,"David Guetta et Sia de retour avec un nouveau tube,Beautiful People",culture
False,"Nigger, de Randall Kennedy: ce mot qu’on ne saurait prononcer",culture
False,"Renée Fleming, Christian Tetzlaff, Jean-Guihen Queyras... Ces musiciens classiques qui entrent en croisade contre Donald Trump",culture
False,"Bob Marley, Kylie Minogue, Beyoncé... La surprenante playlist du roi Charles III",culture
False,"États-Unis : mort de Ricardo Scofidio, architecte qui a réhabilité la «High Line» en jardins suspendus à New York",culture
False,"De la race en Amérique,de Denis Lacorne: les tourments ethniques de l’Amérique",culture
False,"Frédéric Beigbeder : « Oui, nous sommes parfois des connards, mais vive les hommes ! »",culture
False,"Mayhem,le nouvel album de Lady Gaga : le chaos pasteurisé",culture
False,Le Code civil personnel de Napoléon Bonaparte vendu 395.000 euros aux enchères,culture
False,Notre critique duGolem: le super-héros prend vie à La Colline,culture
False,"Gims, Youssoupha et Gazo se mobilisent pour les enfants victimes du conflit en République démocratique du Congo",culture
False,"Cœur noir,de Silvia Avallone: une cicatrice à vif",culture
False,"Les Trafiquants d’armes, d’Éric Ambler: l’homme qui jouait avec le feu",culture
False,"«Les pianistes rêvent de la jouer»: 150 ans après la naissance de Maurice Ravel, son œuvre fascine toujours autant",culture
False,"Here, la seconde vie du chef-d’œuvre méconnu de Robert Zemeckis",culture
False,"L’Hôtel, de Daisy Johnson: bienvenue dans la maison de l’horreur",culture
False,"À la Bourse de Commerce, l’exposition « Corps et âmes » danse entre la vie et la mort",culture
False,« Ne tirez pas sur le pianiste accompagnateur » : pourquoi les Victoires du classique alertent-elles sur la précarisation de la profession ?,culture
False,"Aux Archives nationales, Jeanne d’Arc comme on ne l’a jamais vue",culture
False,"Après son film sur des descendants de victimes de la Shoah, Jesse Eisenberg devient citoyen polonais",culture
False,"Quand viendra le printemps, de Sophie Nauleau: la mémoire de l’eau",culture
False,Les Tuche 5frôle les trois millions d’entrées au box-office,culture
False,"Tous les trésors de la vie à nos pieds,d’Yves Revert : du mouvement et de l’immobilité",culture
False,A-t-on vraiment besoin d’une nouvelle maison pour les cultures urbaines ?,culture
False,Dans l’atroce fabrique des « bébés parfaits » de l’Allemagne nazie,culture
False,"La méthode de travail de Wes Anderson, aux antipodes du système hollywoodien",culture
False,Un groupe de rock condamne une vidéo d’expulsion de migrants de la Maison-Blanche où apparaît leur chanson,culture
False,"Blanche-Neige, un remake pasteurisé à 200 millions de dollars",culture
False,"Dictionnaire amoureux de Pouchkine, de André Markowicz: un romantique et un nationaliste",culture
False,"Blanche Neige,Ma mère,Dieu et Sylvie Vartan, La Cache... Les films à voir et à ne pas voir cette semaine",culture
False,"Les Mémoires de la Shoah, pour ne pas sombrer dans l’oubli",culture
False,Des bijoux en or de 2600 ans retrouvés près du temple égyptien de Karnak,culture
False,"La Diagonale du Figaro N°60 : le «Freestyle chess», ces échecs hétérodoxes qui séduisent Carlsen",culture
False,"Le jazzman Roy Ayers, interprète deEverybody loves the sunshine,est décédé à 84 ans",culture
False,"La Realidadde Neige Sinno, un décevant Martine au Mexique",culture
False,"Qui est Lorraine Campet, révélation instrumentale des 32e Victoires de la musique classique ?",culture
False,"Qui est Lucile Boulanger, soliste instrumentale de l’année aux 32e Victoires de la musique classique ?",culture
False,"Qui est Julie Roset, révélation lyrique aux 32e Victoires de la musique classique ?",culture
False,"Victoires de la musique classique : «Oups, on a oublié Ravel...»",culture
False,Cyberharcèlement de Thomas Jolly lors des JO : des peines allant jusqu’à huit mois de prison avec sursis requis,culture
False,"«Depuis le début,Flowest un film touché par la grâce»",culture
False,"Maurice Ravel, en toute confidence dans une riche correspondance",culture
False,L'artiste allemand Anselm Kiefer se sent «menacé» par l'extrême droite,culture
False,La maison André Breton de Saint-Cirq-Lapopie endommagée par un incendie,culture
False,"Satie, de Patrick Roegiers : le «gymnopédiste» mélancolique et truculent",culture
False,Plus de 900 billets de concert volés puis revendus par des escrocs,culture
False,« #MeToo est instrumentalisé » : Tristane Banon prend la défense de Franck Gastambide contre Médiapart,culture
False,"Au Rond-Point, les marionnettes anglaises animent un théâtre des merveilles drôle et cruel",culture
False,"Musique baroque ?, de Frédérick Haas: tous les baroques du monde",culture
False,"Un studio américain se lance dans la création de films à petit budget, générés par l’intelligence artificielle",culture
False,"Notre critique deMur Mure, au Théâtre de la Michodière: des intentions charmantes",culture
False,"Exposition: Julie Manet, Degas, Renoir... Les enfants de l’impressionnisme en villégiature à Deauville",culture
False,"«Les studios sont morts il y a vingt-cinq ans»: John McTiernan, le déchu de Hollywood en rétrospective à la Cinémathèque française",culture
False,"Astérix et Obélix : le combat des chefs, les nouvelles images drôlissimes de la série d’Alain Chabat",culture
False,Boris Spassky : son fils raconte la vie trépidante du maître des échecs dont la mort est récupérée par le maître du Kremlin,culture
False,Jay-Z contre-attaque en poursuivant devant la justice la femme qui l’a accusé de viol,culture
False,"Maugein, le plus ancien fabricant français d'accordéons, rouvre ses portes",culture
False,"Décès à 65 ans de Janet Pharaoh, maîtresse de ballet et directrice artistique du Moulin Rouge",culture
False,Neil Young aimerait faire un concert gratuit en Ukraine au printemps,culture
False,"Mickey 17, Le secret de Khéops, Dans la cuisine des Nguyen... Les films à voir et à éviter cette semaine",culture
False,"Un rare tableau de Banksy, inspiré d’un peintre écossais, vendu 4,3 millions de livres",culture
False,"« C’est comme ça » : Diane Warren essuie son seizième échec aux Oscars, un triste record",culture
False,"Les «Uniques» de la Redoute en vente à Drouot, ou l’art du recyclage",culture
False,"Un tableau de Banksy, inspiré d’un peintre écossais, estimé entre 3,6 et 6 millions d’euros aux enchères",culture
False,"«L’écrivain, l’éditeur, le lecteur»: une rencontre au sommet au Festival des écrivains du sud",culture
False,"Avec le triomphe d’Anora, le Festival de Cannes est l’autre grand gagnant des Oscars",culture
False,Notre critique duSystème Victoria: le film passe son tour,culture
False,La famille de Liam Payne condamne la couverture médiatique de la mort du chanteur,culture
False,"Didier Rykner, fondateur deLa Tribune de l’art: un journaliste militant sabre au clair",culture
False,Notre critique du filmLes Filles du Nil: seules en scène,culture
False,Notre critique du filmLe Secret de Khéops: la fabuleuse chasse au trésor de Barbara Schulz,culture
False,Notre critique deDans la cuisine des Nguyen: une tonitruante comédie musicale,culture
False,Notre critique deMickey 17: fable d’anticipation satirique et burlesque,culture
False,"AvecMickey 17, le réalisateur sud-coréen Bong Joon-ho continue de tordre la science-fiction",culture
False,"Dwayne Johnson, Ryan Reynolds, Brad Pitt... Les acteurs les mieux payés en 2024",culture
False,"Jean-Louis Debré, du verbe politique au verbe théâtral",culture
False,"Le mystérieux tableau de Brueghel, volé en Pologne en 1974, enfin retrouvé",culture
False,"Parti bredouille des Oscars, Ioura Borissov a conquis malgré tout le «cœur» des Russes",culture
False,La Fondation du patrimoine lance un jeu-concours pour remporter une pierre de Notre-Dame de Paris,culture
False,Dolly Parton perd son mari après plus de 60 ans d’une vie « simple et heureuse »,culture
False,"Le discours d’Adrien Brody, sacré meilleur acteur aux Oscars, a été le plus long de l’histoire de la cérémonie",culture
False,"« On ne sait jamais » : trois ans après la gifle de Will Smith, Chris Rock n’exclut pas un retour aux Oscars",culture
False,« C’était amusant » : Karla Sofía Gascón remercie l’Académie des Oscars de l’avoir invitée à la cérémonie,culture
False,"Danemark : un artiste veut laisser mourir de faim les trois porcelets pour sensibiliser au bien-être animal, une association les vole",culture
False,Cinéma français : Canal+ annonce un investissement de «480 millions d’euros au minimum» jusqu’en 2027,culture
False,"Il a transformé Demi Moore en monstre dansThe Substance: Pierre-Olivier Persin, un Oscar derrière les fards",culture
False,"Mort du chanteur David Johansen, membre du groupe punk The New York Dolls, à l’âge de 75 ans",culture
